open_time,close,y_pred,open
2024-04-14 17:00:00+03:00,0.10101,1,0.10041
2024-04-14 19:00:00+03:00,0.10108,0,0.10101
2024-04-14 21:00:00+03:00,0.10234,1,0.1011
2024-04-14 23:00:00+03:00,0.1009,0,0.10232
2024-04-15 01:00:00+03:00,0.10727,1,0.10091
2024-04-15 03:00:00+03:00,0.10566,0,0.10728
2024-04-15 05:00:00+03:00,0.10526,0,0.10566
2024-04-15 07:00:00+03:00,0.10873,1,0.10526
2024-04-15 09:00:00+03:00,0.1107,1,0.10874
2024-04-15 11:00:00+03:00,0.11038,0,0.11068
2024-04-15 13:00:00+03:00,0.10958,0,0.11039
2024-04-15 15:00:00+03:00,0.10812,0,0.10958
2024-04-15 17:00:00+03:00,0.10603,0,0.10811
2024-04-15 19:00:00+03:00,0.10456,0,0.10604
2024-04-15 21:00:00+03:00,0.10444,1,0.10455
2024-04-15 23:00:00+03:00,0.10304,1,0.10445
2024-04-16 01:00:00+03:00,0.10216,0,0.10305
2024-04-16 03:00:00+03:00,0.10191,0,0.10218
2024-04-16 05:00:00+03:00,0.10076,0,0.10191
2024-04-16 07:00:00+03:00,0.10044,1,0.10074
2024-04-16 09:00:00+03:00,0.10412,1,0.10044
2024-04-16 11:00:00+03:00,0.10401,0,0.10411
2024-04-16 13:00:00+03:00,0.10529,1,0.104
2024-04-16 15:00:00+03:00,0.1031,0,0.10532
2024-04-16 17:00:00+03:00,0.10177,0,0.10311
2024-04-16 19:00:00+03:00,0.10575,1,0.10177
2024-04-16 21:00:00+03:00,0.10583,0,0.10578
2024-04-16 23:00:00+03:00,0.10823,1,0.10583
2024-04-17 01:00:00+03:00,0.10738,0,0.10822
2024-04-17 03:00:00+03:00,0.10718,0,0.10738
2024-04-17 05:00:00+03:00,0.10717,0,0.10718
2024-04-17 07:00:00+03:00,0.10923,1,0.10716
2024-04-17 09:00:00+03:00,0.10855,1,0.10923
2024-04-17 11:00:00+03:00,0.10807,0,0.10853
2024-04-17 13:00:00+03:00,0.10543,0,0.10808
2024-04-17 15:00:00+03:00,0.10812,1,0.10543
2024-04-17 17:00:00+03:00,0.10625,0,0.10811
2024-04-17 19:00:00+03:00,0.10882,1,0.10624
2024-04-17 21:00:00+03:00,0.11066,1,0.10883
2024-04-17 23:00:00+03:00,0.11053,0,0.11064
2024-04-18 01:00:00+03:00,0.10904,0,0.11053
2024-04-18 03:00:00+03:00,0.1112,1,0.10905
2024-04-18 05:00:00+03:00,0.11127,0,0.11118
2024-04-18 07:00:00+03:00,0.1112,0,0.11126
2024-04-18 09:00:00+03:00,0.10798,0,0.11117
2024-04-18 11:00:00+03:00,0.10692,1,0.108
2024-04-18 13:00:00+03:00,0.10768,1,0.10692
2024-04-18 15:00:00+03:00,0.10656,0,0.10768
2024-04-18 17:00:00+03:00,0.10826,1,0.10654
2024-04-18 19:00:00+03:00,0.10614,0,0.10826
2024-04-18 21:00:00+03:00,0.10811,1,0.10613
2024-04-18 23:00:00+03:00,0.10844,1,0.10813
2024-04-19 01:00:00+03:00,0.10817,1,0.1084
2024-04-19 03:00:00+03:00,0.10231,0,0.10817
2024-04-19 05:00:00+03:00,0.1043,1,0.10231
2024-04-19 07:00:00+03:00,0.10411,1,0.10431
2024-04-19 09:00:00+03:00,0.10743,1,0.10408
2024-04-19 11:00:00+03:00,0.10832,0,0.10745
2024-04-19 13:00:00+03:00,0.10822,0,0.10832
2024-04-19 15:00:00+03:00,0.10874,1,0.10822
2024-04-19 17:00:00+03:00,0.10877,0,0.10876
2024-04-19 19:00:00+03:00,0.10925,0,0.10877
2024-04-19 21:00:00+03:00,0.10986,0,0.10926
2024-04-19 23:00:00+03:00,0.10961,0,0.10985
2024-04-20 01:00:00+03:00,0.10845,0,0.10962
2024-04-20 03:00:00+03:00,0.10977,1,0.10845
2024-04-20 05:00:00+03:00,0.11079,1,0.10975
2024-04-20 07:00:00+03:00,0.11259,1,0.1108
2024-04-20 09:00:00+03:00,0.11244,1,0.1126
2024-04-20 11:00:00+03:00,0.1122,0,0.11243
2024-04-20 13:00:00+03:00,0.11237,0,0.11221
2024-04-20 15:00:00+03:00,0.11238,1,0.11238
2024-04-20 17:00:00+03:00,0.11564,1,0.11239
2024-04-20 19:00:00+03:00,0.11768,0,0.11565
2024-04-20 21:00:00+03:00,0.11724,0,0.11768
2024-04-20 23:00:00+03:00,0.11741,0,0.11723
2024-04-21 01:00:00+03:00,0.11819,0,0.11741
2024-04-21 03:00:00+03:00,0.11802,0,0.11818
2024-04-21 05:00:00+03:00,0.11742,0,0.11804
2024-04-21 07:00:00+03:00,0.11813,0,0.11741
2024-04-21 09:00:00+03:00,0.11811,1,0.11812
2024-04-21 11:00:00+03:00,0.1171,1,0.11811
2024-04-21 13:00:00+03:00,0.11697,1,0.1171
2024-04-21 15:00:00+03:00,0.11537,0,0.11697
2024-04-21 17:00:00+03:00,0.11641,1,0.11537
2024-04-21 19:00:00+03:00,0.11529,0,0.11642
2024-04-21 21:00:00+03:00,0.11558,0,0.1153
2024-04-21 23:00:00+03:00,0.11636,1,0.11559
2024-04-22 01:00:00+03:00,0.11601,1,0.11638
2024-04-22 03:00:00+03:00,0.11614,1,0.11602
2024-04-22 05:00:00+03:00,0.1176,1,0.11612
2024-04-22 07:00:00+03:00,0.11959,1,0.11759
2024-04-22 09:00:00+03:00,0.11712,0,0.11958
2024-04-22 11:00:00+03:00,0.11752,1,0.11712
2024-04-22 13:00:00+03:00,0.1173,0,0.11753
2024-04-22 15:00:00+03:00,0.11798,1,0.11732
2024-04-22 17:00:00+03:00,0.11761,1,0.11797
2024-04-22 19:00:00+03:00,0.11772,1,0.11762
2024-04-22 21:00:00+03:00,0.11763,0,0.11771
2024-04-22 23:00:00+03:00,0.11773,0,0.11764
2024-04-23 01:00:00+03:00,0.11851,1,0.11773
2024-04-23 03:00:00+03:00,0.11853,1,0.1185
2024-04-23 05:00:00+03:00,0.11666,0,0.11853
2024-04-23 07:00:00+03:00,0.11693,0,0.11665
2024-04-23 09:00:00+03:00,0.11544,0,0.11694
2024-04-23 11:00:00+03:00,0.11611,1,0.11545
2024-04-23 13:00:00+03:00,0.11625,0,0.11611
2024-04-23 15:00:00+03:00,0.11776,1,0.11624
2024-04-23 17:00:00+03:00,0.11684,1,0.1178
2024-04-23 19:00:00+03:00,0.11734,0,0.11681
2024-04-23 21:00:00+03:00,0.11707,0,0.11735
2024-04-23 23:00:00+03:00,0.11766,0,0.11707
2024-04-24 01:00:00+03:00,0.11718,1,0.11766
2024-04-24 03:00:00+03:00,0.12047,1,0.11718
2024-04-24 05:00:00+03:00,0.12315,0,0.12048
2024-04-24 07:00:00+03:00,0.12764,1,0.12315
2024-04-24 09:00:00+03:00,0.12666,0,0.12764
2024-04-24 11:00:00+03:00,0.12485,1,0.12666
2024-04-24 13:00:00+03:00,0.12402,1,0.12484
2024-04-24 15:00:00+03:00,0.12139,0,0.124
2024-04-24 17:00:00+03:00,0.12167,0,0.1214
2024-04-24 19:00:00+03:00,0.12142,1,0.12165
2024-04-24 21:00:00+03:00,0.11976,0,0.12142
2024-04-24 23:00:00+03:00,0.11934,0,0.11976
2024-04-25 01:00:00+03:00,0.11729,0,0.11933
2024-04-25 03:00:00+03:00,0.11826,1,0.11729
2024-04-25 05:00:00+03:00,0.11751,0,0.11826
2024-04-25 07:00:00+03:00,0.11807,1,0.11751
2024-04-25 09:00:00+03:00,0.11591,0,0.11806
2024-04-25 11:00:00+03:00,0.11585,1,0.11591
2024-04-25 13:00:00+03:00,0.11508,0,0.11585
2024-04-25 15:00:00+03:00,0.11512,1,0.11507
2024-04-25 17:00:00+03:00,0.11861,1,0.11514
2024-04-25 19:00:00+03:00,0.12235,0,0.1186
2024-04-25 21:00:00+03:00,0.12098,0,0.12236
2024-04-25 23:00:00+03:00,0.1201,1,0.12097
2024-04-26 01:00:00+03:00,0.12001,0,0.12011
2024-04-26 03:00:00+03:00,0.11723,0,0.12
2024-04-26 05:00:00+03:00,0.11787,0,0.11721
2024-04-26 07:00:00+03:00,0.11895,1,0.11788
2024-04-26 09:00:00+03:00,0.11766,0,0.11895
2024-04-26 11:00:00+03:00,0.11696,1,0.11767
2024-04-26 13:00:00+03:00,0.11626,0,0.11697
2024-04-26 15:00:00+03:00,0.11846,1,0.11625
2024-04-26 17:00:00+03:00,0.11717,0,0.11845
2024-04-26 19:00:00+03:00,0.11805,1,0.11717
2024-04-26 21:00:00+03:00,0.1183,0,0.11806
2024-04-26 23:00:00+03:00,0.11821,0,0.1183
2024-04-27 01:00:00+03:00,0.1166,0,0.11822
2024-04-27 03:00:00+03:00,0.11375,0,0.1166
2024-04-27 05:00:00+03:00,0.11432,1,0.11379
2024-04-27 07:00:00+03:00,0.11363,1,0.11431
2024-04-27 09:00:00+03:00,0.11273,1,0.11362
2024-04-27 11:00:00+03:00,0.11296,1,0.11273
2024-04-27 13:00:00+03:00,0.11223,0,0.11296
2024-04-27 15:00:00+03:00,0.1131,1,0.11222
2024-04-27 17:00:00+03:00,0.11178,0,0.11309
2024-04-27 19:00:00+03:00,0.11451,1,0.11178
2024-04-27 21:00:00+03:00,0.11392,0,0.1145
2024-04-27 23:00:00+03:00,0.11331,1,0.11395
2024-04-28 01:00:00+03:00,0.11296,0,0.1133
2024-04-28 03:00:00+03:00,0.11434,1,0.11295
2024-04-28 05:00:00+03:00,0.11526,0,0.11439
2024-04-28 07:00:00+03:00,0.11497,0,0.11528
2024-04-28 09:00:00+03:00,0.1149,1,0.11498
2024-04-28 11:00:00+03:00,0.11358,0,0.11491
2024-04-28 13:00:00+03:00,0.11268,0,0.11357
2024-04-28 15:00:00+03:00,0.11318,1,0.1127
2024-04-28 17:00:00+03:00,0.11293,0,0.11317
2024-04-28 19:00:00+03:00,0.11361,1,0.11296
2024-04-28 21:00:00+03:00,0.11345,0,0.1136
2024-04-28 23:00:00+03:00,0.11381,1,0.11345
2024-04-29 01:00:00+03:00,0.1113,0,0.11381
2024-04-29 03:00:00+03:00,0.11362,1,0.1113
2024-04-29 05:00:00+03:00,0.1121,0,0.11363
2024-04-29 07:00:00+03:00,0.11325,1,0.11209
2024-04-29 09:00:00+03:00,0.11132,0,0.11326
2024-04-29 11:00:00+03:00,0.11046,1,0.11132
2024-04-29 13:00:00+03:00,0.11076,0,0.11045
2024-04-29 15:00:00+03:00,0.11062,0,0.11073
2024-04-29 17:00:00+03:00,0.11283,1,0.11061
2024-04-29 19:00:00+03:00,0.11281,0,0.11283
2024-04-29 21:00:00+03:00,0.11268,1,0.11281
2024-04-29 23:00:00+03:00,0.11122,0,0.11266
2024-04-30 01:00:00+03:00,0.11303,1,0.11122
2024-04-30 03:00:00+03:00,0.11234,0,0.11305
2024-04-30 05:00:00+03:00,0.11409,0,0.11233
2024-04-30 07:00:00+03:00,0.11432,0,0.11409
2024-04-30 09:00:00+03:00,0.11642,0,0.11433
2024-04-30 11:00:00+03:00,0.11236,0,0.11642
2024-04-30 13:00:00+03:00,0.10799,0,0.11236
2024-04-30 15:00:00+03:00,0.10575,1,0.10798
2024-04-30 17:00:00+03:00,0.106,0,0.10574
2024-04-30 19:00:00+03:00,0.10508,0,0.10601
2024-04-30 21:00:00+03:00,0.10499,1,0.10509
2024-04-30 23:00:00+03:00,0.10633,1,0.105
2024-05-01 01:00:00+03:00,0.10766,0,0.10632
2024-05-01 03:00:00+03:00,0.11108,0,0.10766
2024-05-01 05:00:00+03:00,0.11058,0,0.11106
2024-05-01 07:00:00+03:00,0.1105,0,0.11058
2024-05-01 09:00:00+03:00,0.10762,0,0.11049
2024-05-01 11:00:00+03:00,0.10624,1,0.10762
2024-05-01 13:00:00+03:00,0.10896,1,0.10622
2024-05-01 15:00:00+03:00,0.11147,0,0.10896
2024-05-01 17:00:00+03:00,0.11012,0,0.11148
2024-05-01 19:00:00+03:00,0.11079,1,0.11012
2024-05-01 21:00:00+03:00,0.1128,1,0.11079
2024-05-01 23:00:00+03:00,0.11537,1,0.11284
2024-05-02 01:00:00+03:00,0.11637,0,0.11538
2024-05-02 03:00:00+03:00,0.11361,0,0.11638
2024-05-02 05:00:00+03:00,0.11463,1,0.11361
2024-05-02 07:00:00+03:00,0.11254,0,0.11463
2024-05-02 09:00:00+03:00,0.11321,1,0.11255
2024-05-02 11:00:00+03:00,0.11501,0,0.11321
2024-05-02 13:00:00+03:00,0.11584,1,0.11501
2024-05-02 15:00:00+03:00,0.1149,0,0.11583
2024-05-02 17:00:00+03:00,0.11712,1,0.1149
2024-05-02 19:00:00+03:00,0.11971,0,0.11711
2024-05-02 21:00:00+03:00,0.11831,0,0.11971
2024-05-02 23:00:00+03:00,0.1188,0,0.11831
2024-05-03 01:00:00+03:00,0.11789,0,0.11879
2024-05-03 03:00:00+03:00,0.11933,1,0.1179
2024-05-03 05:00:00+03:00,0.1177,0,0.11932
2024-05-03 07:00:00+03:00,0.11733,1,0.1177
2024-05-03 09:00:00+03:00,0.1163,0,0.11733
2024-05-03 11:00:00+03:00,0.11626,1,0.11631
2024-05-03 13:00:00+03:00,0.11508,0,0.11626
2024-05-03 15:00:00+03:00,0.1182,1,0.11508
2024-05-03 17:00:00+03:00,0.11847,0,0.11819
2024-05-03 19:00:00+03:00,0.11945,1,0.11848
2024-05-03 21:00:00+03:00,0.11954,0,0.11945
2024-05-03 23:00:00+03:00,0.12091,0,0.11955
2024-05-04 01:00:00+03:00,0.12023,0,0.12096
2024-05-04 03:00:00+03:00,0.11897,0,0.12023
2024-05-04 05:00:00+03:00,0.11955,0,0.11897
2024-05-04 07:00:00+03:00,0.11965,1,0.11954
2024-05-04 09:00:00+03:00,0.1185,0,0.11964
2024-05-04 11:00:00+03:00,0.11984,1,0.11851
2024-05-04 13:00:00+03:00,0.11996,1,0.11985
2024-05-04 15:00:00+03:00,0.11965,1,0.11995
2024-05-04 17:00:00+03:00,0.12017,0,0.11965
2024-05-04 19:00:00+03:00,0.11968,0,0.12017
2024-05-04 21:00:00+03:00,0.12075,1,0.11968
2024-05-04 23:00:00+03:00,0.11986,0,0.12074
2024-05-05 01:00:00+03:00,0.11943,0,0.11987
2024-05-05 03:00:00+03:00,0.11839,0,0.11945
2024-05-05 05:00:00+03:00,0.11828,1,0.11839
2024-05-05 07:00:00+03:00,0.11633,0,0.11828
2024-05-05 09:00:00+03:00,0.11796,1,0.11633
2024-05-05 11:00:00+03:00,0.11833,0,0.11795
2024-05-05 13:00:00+03:00,0.11852,0,0.11833
2024-05-05 15:00:00+03:00,0.11888,0,0.11852
2024-05-05 17:00:00+03:00,0.12222,1,0.11887
2024-05-05 19:00:00+03:00,0.12216,0,0.12221
2024-05-05 21:00:00+03:00,0.12033,0,0.12217
2024-05-05 23:00:00+03:00,0.12112,0,0.12032
2024-05-06 01:00:00+03:00,0.12133,0,0.12113
2024-05-06 03:00:00+03:00,0.12188,0,0.12133
2024-05-06 05:00:00+03:00,0.12161,0,0.12189
2024-05-06 07:00:00+03:00,0.12399,1,0.12159
2024-05-06 09:00:00+03:00,0.12772,1,0.12399
2024-05-06 11:00:00+03:00,0.12689,0,0.12771
2024-05-06 13:00:00+03:00,0.12425,0,0.12688
2024-05-06 15:00:00+03:00,0.12429,0,0.12427
2024-05-06 17:00:00+03:00,0.12466,1,0.12429
2024-05-06 19:00:00+03:00,0.1228,0,0.12468
2024-05-06 21:00:00+03:00,0.12267,1,0.1228
2024-05-06 23:00:00+03:00,0.12336,1,0.12268
2024-05-07 01:00:00+03:00,0.12177,0,0.12334
2024-05-07 03:00:00+03:00,0.12513,1,0.12177
2024-05-07 05:00:00+03:00,0.12364,0,0.12513
2024-05-07 07:00:00+03:00,0.12275,1,0.12366
2024-05-07 09:00:00+03:00,0.12453,0,0.12276
2024-05-07 11:00:00+03:00,0.1258,1,0.12455
2024-05-07 13:00:00+03:00,0.12504,0,0.12582
2024-05-07 15:00:00+03:00,0.12568,0,0.12504
2024-05-07 17:00:00+03:00,0.12759,1,0.12565
2024-05-07 19:00:00+03:00,0.12913,0,0.12759
2024-05-07 21:00:00+03:00,0.12764,0,0.12912
2024-05-07 23:00:00+03:00,0.12772,1,0.12763
2024-05-08 01:00:00+03:00,0.12562,0,0.12772
2024-05-08 03:00:00+03:00,0.12576,1,0.12561
2024-05-08 05:00:00+03:00,0.12752,1,0.12576
2024-05-08 07:00:00+03:00,0.12492,0,0.12753
2024-05-08 09:00:00+03:00,0.12489,0,0.12492
2024-05-08 11:00:00+03:00,0.1247,1,0.12489
2024-05-08 13:00:00+03:00,0.12431,0,0.12471
2024-05-08 15:00:00+03:00,0.12588,1,0.12432
2024-05-08 17:00:00+03:00,0.12655,0,0.12587
2024-05-08 19:00:00+03:00,0.12726,0,0.12655
2024-05-08 21:00:00+03:00,0.12633,0,0.12727
2024-05-08 23:00:00+03:00,0.12242,0,0.12633
2024-05-09 01:00:00+03:00,0.12179,0,0.12241
2024-05-09 03:00:00+03:00,0.12245,1,0.1218
2024-05-09 05:00:00+03:00,0.12279,1,0.12244
2024-05-09 07:00:00+03:00,0.12275,0,0.12277
2024-05-09 09:00:00+03:00,0.12131,0,0.12275
2024-05-09 11:00:00+03:00,0.12221,0,0.1213
2024-05-09 13:00:00+03:00,0.12147,1,0.12221
2024-05-09 15:00:00+03:00,0.12091,1,0.12149
2024-05-09 17:00:00+03:00,0.12373,1,0.12091
2024-05-09 19:00:00+03:00,0.12248,0,0.12375
2024-05-09 21:00:00+03:00,0.12453,1,0.12248
2024-05-09 23:00:00+03:00,0.12592,0,0.12452
2024-05-10 01:00:00+03:00,0.12806,1,0.12593
2024-05-10 03:00:00+03:00,0.12975,1,0.12806
2024-05-10 05:00:00+03:00,0.12869,0,0.12975
2024-05-10 07:00:00+03:00,0.12924,0,0.12868
2024-05-10 09:00:00+03:00,0.12869,1,0.12923
2024-05-10 11:00:00+03:00,0.12995,0,0.1287
2024-05-10 13:00:00+03:00,0.13029,1,0.12994
2024-05-10 15:00:00+03:00,0.13091,0,0.13028
2024-05-10 17:00:00+03:00,0.12703,0,0.13091
2024-05-10 19:00:00+03:00,0.1255,1,0.12703
2024-05-10 21:00:00+03:00,0.12392,1,0.1255
2024-05-10 23:00:00+03:00,0.12611,1,0.12392
2024-05-11 01:00:00+03:00,0.12567,0,0.12611
2024-05-11 03:00:00+03:00,0.12418,1,0.1257
2024-05-11 05:00:00+03:00,0.12455,0,0.1242
2024-05-11 07:00:00+03:00,0.12422,1,0.12455
2024-05-11 09:00:00+03:00,0.12486,0,0.12422
2024-05-11 11:00:00+03:00,0.12336,0,0.12487
2024-05-11 13:00:00+03:00,0.12244,0,0.12334
2024-05-11 15:00:00+03:00,0.12283,1,0.12244
2024-05-11 17:00:00+03:00,0.12477,0,0.12283
2024-05-11 19:00:00+03:00,0.12343,0,0.12477
2024-05-11 21:00:00+03:00,0.12378,0,0.12345
2024-05-11 23:00:00+03:00,0.12285,0,0.12378
2024-05-12 01:00:00+03:00,0.12237,0,0.12285
2024-05-12 03:00:00+03:00,0.12196,1,0.12238
2024-05-12 05:00:00+03:00,0.12223,0,0.12197
2024-05-12 07:00:00+03:00,0.12236,0,0.12221
2024-05-12 09:00:00+03:00,0.12229,0,0.12236
2024-05-12 11:00:00+03:00,0.12334,1,0.12227
2024-05-12 13:00:00+03:00,0.12496,1,0.12335
2024-05-12 15:00:00+03:00,0.1278,0,0.12496
2024-05-12 17:00:00+03:00,0.12655,0,0.12779
2024-05-12 19:00:00+03:00,0.12605,0,0.12654
2024-05-12 21:00:00+03:00,0.1263,0,0.12604
2024-05-12 23:00:00+03:00,0.12607,0,0.12632
2024-05-13 01:00:00+03:00,0.12624,1,0.12607
2024-05-13 03:00:00+03:00,0.12379,0,0.12623
2024-05-13 05:00:00+03:00,0.11814,0,0.12379
2024-05-13 07:00:00+03:00,0.11749,1,0.11813
2024-05-13 09:00:00+03:00,0.12149,1,0.11749
2024-05-13 11:00:00+03:00,0.12185,0,0.12148
2024-05-13 13:00:00+03:00,0.12042,0,0.12186
2024-05-13 15:00:00+03:00,0.11974,0,0.12042
2024-05-13 17:00:00+03:00,0.12006,1,0.11976
2024-05-13 19:00:00+03:00,0.11854,0,0.12007
2024-05-13 21:00:00+03:00,0.11801,1,0.11854
2024-05-13 23:00:00+03:00,0.11811,1,0.11801
2024-05-14 01:00:00+03:00,0.11704,0,0.11811
2024-05-14 03:00:00+03:00,0.11577,0,0.11703
2024-05-14 05:00:00+03:00,0.11536,1,0.11577
2024-05-14 07:00:00+03:00,0.11648,1,0.11536
2024-05-14 09:00:00+03:00,0.11594,0,0.11648
2024-05-14 11:00:00+03:00,0.11491,0,0.11594
2024-05-14 13:00:00+03:00,0.1144,0,0.1149
2024-05-14 15:00:00+03:00,0.11406,0,0.11441
2024-05-14 17:00:00+03:00,0.1133,1,0.11406
2024-05-14 19:00:00+03:00,0.11272,0,0.11329
2024-05-14 21:00:00+03:00,0.11307,1,0.11273
2024-05-14 23:00:00+03:00,0.11286,0,0.11308
2024-05-15 01:00:00+03:00,0.11162,0,0.11285
2024-05-15 03:00:00+03:00,0.11295,1,0.11162
2024-05-15 05:00:00+03:00,0.11265,1,0.11295
2024-05-15 07:00:00+03:00,0.11271,0,0.11265
2024-05-15 09:00:00+03:00,0.11347,0,0.11269
2024-05-15 11:00:00+03:00,0.11436,1,0.11347
2024-05-15 13:00:00+03:00,0.11357,0,0.11436
2024-05-15 15:00:00+03:00,0.11727,1,0.11357
2024-05-15 17:00:00+03:00,0.11769,0,0.11727
2024-05-15 19:00:00+03:00,0.11775,0,0.11767
2024-05-15 21:00:00+03:00,0.11968,1,0.11773
2024-05-15 23:00:00+03:00,0.11884,0,0.11967
2024-05-16 01:00:00+03:00,0.11937,0,0.11885
2024-05-16 03:00:00+03:00,0.12088,1,0.11936
2024-05-16 05:00:00+03:00,0.12179,1,0.12088
2024-05-16 07:00:00+03:00,0.12076,0,0.12179
2024-05-16 09:00:00+03:00,0.12164,1,0.12077
2024-05-16 11:00:00+03:00,0.12152,0,0.12165
2024-05-16 13:00:00+03:00,0.12048,0,0.12154
2024-05-16 15:00:00+03:00,0.11881,0,0.12043
2024-05-16 17:00:00+03:00,0.11774,0,0.1188
2024-05-16 19:00:00+03:00,0.11744,0,0.11773
2024-05-16 21:00:00+03:00,0.11779,0,0.11743
2024-05-16 23:00:00+03:00,0.11796,0,0.11779
2024-05-17 01:00:00+03:00,0.11777,0,0.11797
2024-05-17 03:00:00+03:00,0.11697,0,0.11778
2024-05-17 05:00:00+03:00,0.11554,0,0.11698
2024-05-17 07:00:00+03:00,0.11655,0,0.11552
2024-05-17 09:00:00+03:00,0.1194,1,0.11655
2024-05-17 11:00:00+03:00,0.11902,0,0.11939
2024-05-17 13:00:00+03:00,0.11884,0,0.11902
2024-05-17 15:00:00+03:00,0.11921,0,0.11885
2024-05-17 17:00:00+03:00,0.12064,1,0.11923
2024-05-17 19:00:00+03:00,0.11998,0,0.12063
2024-05-17 21:00:00+03:00,0.12048,0,0.11996
2024-05-17 23:00:00+03:00,0.12071,0,0.12048
2024-05-18 01:00:00+03:00,0.12074,1,0.1207
2024-05-18 03:00:00+03:00,0.12193,0,0.12074
2024-05-18 05:00:00+03:00,0.1225,1,0.12192
2024-05-18 07:00:00+03:00,0.1222,0,0.12249
2024-05-18 09:00:00+03:00,0.12095,1,0.12219
2024-05-18 11:00:00+03:00,0.12187,1,0.12095
2024-05-18 13:00:00+03:00,0.12083,0,0.12188
2024-05-18 15:00:00+03:00,0.11991,0,0.12083
2024-05-18 17:00:00+03:00,0.12,1,0.1199
2024-05-18 19:00:00+03:00,0.12043,0,0.12001
2024-05-18 21:00:00+03:00,0.12043,0,0.12043
2024-05-18 23:00:00+03:00,0.11993,0,0.12041
2024-05-19 01:00:00+03:00,0.11947,1,0.11992
2024-05-19 03:00:00+03:00,0.11905,1,0.11946
2024-05-19 05:00:00+03:00,0.11979,1,0.11908
2024-05-19 07:00:00+03:00,0.11901,0,0.11978
2024-05-19 09:00:00+03:00,0.11945,0,0.11903
2024-05-19 11:00:00+03:00,0.1185,0,0.11945
2024-05-19 13:00:00+03:00,0.11822,0,0.11848
2024-05-19 15:00:00+03:00,0.11704,0,0.11818
2024-05-19 17:00:00+03:00,0.11593,1,0.11706
2024-05-19 19:00:00+03:00,0.115,0,0.11592
2024-05-19 21:00:00+03:00,0.11532,0,0.115
2024-05-19 23:00:00+03:00,0.11476,0,0.11533
2024-05-20 01:00:00+03:00,0.11433,1,0.11476
2024-05-20 03:00:00+03:00,0.11522,0,0.11432
2024-05-20 05:00:00+03:00,0.1154,1,0.11521
2024-05-20 07:00:00+03:00,0.1181,1,0.1154
2024-05-20 09:00:00+03:00,0.11664,0,0.11811
2024-05-20 11:00:00+03:00,0.11677,1,0.11664
2024-05-20 13:00:00+03:00,0.11686,0,0.11676
2024-05-20 15:00:00+03:00,0.11777,1,0.11687
2024-05-20 17:00:00+03:00,0.11923,1,0.11777
2024-05-20 19:00:00+03:00,0.11937,1,0.11924
2024-05-20 21:00:00+03:00,0.12168,1,0.11938
